10604	0.00
10610	6.60
10611	21.00
10616	0.00
10622	10.00
10623	8.67
10626	0.00
10628	18.00
1063	13.00
10630	0.00
10634	7.00
10635	17.00
10637	7.65
10638	5.86
1064	0.00
10640	16.50
10641	8.50
10642	3.00
10648	7.00
10649	5.67
10651	3.72
10653	25.50
10655	9.50
10656	7.05
1066	0.00
10661	8.50
10664	4.00
10665	3.85
10667	12.00
10668	0.00
10678	0.00
1068	4.30
10680	14.78
10681	0.00
10682	10.33
10683	1.00
10686	5.00
1069	10.89
10691	12.25
10693	1.00
10695	8.00
10696	12.50
10697	3.75
10699	2.00
107	12.00
10701	13.00
10702	12.00
10706	19.00
10708	10.00
10714	10.00
10718	1.00
10719	16.00
10725	11.00
10727	0.00
10728	7.00
10729	12.17
10736	2.00
10743	0.00
10744	18.00
10745	12.00
1075	24.00
10753	5.00
10754	22.00
10758	4.00
10761	3.00
10762	6.00
10763	9.00
10764	6.33
10766	8.00
10767	11.17
10770	7.50
10773	8.00
10774	9.00
10777	4.00
10779	22.00
10780	4.00
10786	6.00
10788	16.00
10791	9.00
10794	6.00
10795	6.00
10796	12.00
10798	1.33
10799	2.00
10800	20.00
10803	12.00
10808	7.67
10810	5.00
10811	5.50
10813	0.00
10814	5.00
10815	9.83
10816	7.00
10820	2.00
10822	4.00
10823	11.50
10824	4.00
10827	3.67
1083	24.00
10833	3.00
10834	4.00
10838	0.00
10839	13.00
1084	0.00
10846	12.25
10847	20.67
10848	9.00
10850	3.50
10851	5.67
10853	5.00
10857	4.33
10858	7.23
10859	23.00
1086	6.00
10865	5.50
10869	15.50
1087	9.50
10872	5.04
10874	2.00
10875	6.25
10876	11.43
10885	7.00
10893	6.00
109	11.00
10905	12.67
10908	4.00
10909	17.00
1091	5.00
10910	6.50
10911	3.67
10914	13.00
10915	13.00
10918	18.00
10920	2.00
10923	4.13
10924	1.00
10926	28.00
10928	10.00
10929	7.64
1093	8.00
10933	14.00
10935	20.00
10937	17.00
10938	22.50
10940	5.50
10942	2.43
10943	5.00
10945	6.00
10946	3.75
10947	0.00
10949	3.84
10950	7.50
10951	2.83
10953	1.00
10956	4.87
10957	10.00
1096	20.43
10960	5.00
10962	8.00
10967	24.00
10969	4.00
1097	3.14
10975	15.57
10976	7.25
10978	7.00
10979	0.00
1098	14.83
10983	2.67
10984	0.00
10989	11.50
1099	0.00
10990	5.29
10992	3.00
10993	5.33
10996	6.33
10998	0.00
11002	14.92
11004	5.50
11006	3.00
11012	4.00
11013	12.82
11015	9.08
11019	6.00
1102	1.50
11022	6.00
11026	7.50
11027	8.00
11028	6.11
1103	26.00
11036	8.00
1104	6.00
11041	4.85
11042	5.03
11045	13.00
11050	18.38
11051	9.25
11052	13.00
11054	8.00
11057	6.06
11058	8.00
11059	33.32
1106	20.67
11063	13.88
11066	8.00
11067	2.00
11068	4.00
11070	11.60
11074	9.33
11075	6.50
11077	0.00
1108	4.00
11081	10.00
1109	6.00
11090	8.00
11091	6.33
11096	0.00
111	11.24
1110	4.00
11100	2.00
11106	4.25
11107	2.00
1111	3.00
11111	7.00
11112	0.00
11116	11.75
11117	20.00
11120	4.00
11121	21.00
11128	14.00
11129	18.00
11131	6.17
11139	6.00
1114	11.54
11140	0.00
11142	2.00
11144	3.00
11149	15.00
11153	8.00
11154	37.00
11160	13.00
11161	7.83
11162	6.00
11163	36.17
11164	18.50
11166	5.33
11168	6.54
11170	3.50
11172	6.50
11173	13.96
11174	2.50
11175	3.00
11176	6.00
11178	19.67
1118	29.00
11182	5.50
11183	4.17
11188	15.00
11189	0.00
11197	6.19
11198	21.62
112	19.57
11201	21.00
11204	9.33
11205	14.00
11206	7.67
11207	9.33
11209	0.00
11210	14.00
11212	16.00
11213	18.00
11214	5.33
1122	5.32
11229	6.43
1123	2.50
11230	15.50
11233	0.00
11236	5.00
11238	7.67
11240	12.00
11242	10.00
11244	4.60
11245	2.00
11246	7.00
11248	1.00
11251	12.00
11252	9.00
11254	4.00
11258	7.00
11260	10.71
11263	3.00
11265	8.00
11267	3.50
11271	17.00
11273	10.67
11275	7.53
11276	3.50
11277	11.00
11278	0.00
11279	24.00
1128	11.83
11280	22.25
11281	6.00
11283	6.00
11284	15.00
11287	7.00
11288	8.60
1129	19.33
11292	8.50
11296	7.50
11297	20.00
11298	7.00
11300	7.33
11301	20.00
11303	23.00
11305	6.00
1131	10.00
11311	3.83
11312	0.00
11315	7.50
11316	1.83
11317	29.00
11318	10.00
1132	6.00
11320	7.00
11323	6.00
11325	9.38
11328	2.00
11330	7.00
11331	13.33
11332	8.00
11335	10.00
11337	0.00
11339	27.00
11341	2.00
11342	21.00
11344	5.82
11346	5.60
11349	12.00
11352	17.00
11353	12.67
11354	9.00
11356	3.92
11359	2.00
11361	7.67
11362	13.40
11363	11.75
11364	7.54
11366	5.50
11367	6.00
11368	4.80
11369	0.00
11370	4.00
11372	2.00
11376	9.40
11377	7.50
11378	3.50
11380	0.00
11383	13.00
11385	27.00
11386	3.00
11389	2.67
1139	3.00
11390	23.00
11391	10.50
11394	4.50
11396	9.00
11398	5.00
11399	11.33
11401	24.00
11402	19.00
11405	11.00
11406	2.00
11407	17.00
11408	5.50
11409	11.22
1141	18.96
11417	5.50
11419	10.00
1142	15.20
11423	1.00
11424	17.00
11426	15.00
11429	15.40
1143	3.75
11430	2.89
11437	12.00
11443	10.00
11445	9.50
1145	0.00
11453	4.91
11455	18.33
11457	0.00
11458	5.50
1146	23.00
11461	10.88
11463	4.00
11465	4.00
1147	13.00
11472	5.00
11474	4.67
11476	0.00
11479	5.00
11480	10.00
11488	4.50
11490	0.00
11493	7.00
11495	16.50
11496	11.00
11498	14.00
115	8.67
1150	3.00
11500	27.00
11501	3.44
11506	0.00
11507	0.00
11510	4.00
11511	6.00
11513	14.20
11516	14.00
1152	0.00
11520	1.00
11521	10.75
11522	7.00
11525	10.00
11526	1.00
11528	14.00
11529	7.00
11531	6.25
11532	7.75
11533	7.00
11534	7.00
11538	12.50
11539	8.65
1154	2.00
11540	12.35
11544	2.00
11550	11.50
11558	6.43
11560	4.00
11561	7.67
11568	2.82
1157	4.00
11570	5.85
11571	0.24
11574	11.00
11576	13.00
11578	6.83
11582	20.00
11584	10.50
11588	0.00
11589	4.33
11594	8.89
11596	4.75
11598	12.00
1160	28.00
11600	8.83
11603	3.00
11604	19.00
11608	1.00
1161	12.00
11614	7.80
1162	5.50
11623	9.00
11624	22.00
11625	1.00
11628	1.50
11632	4.00
11637	1.16
11640	1.50
11644	7.00
11648	9.00
11650	9.50
11657	0.00
11658	0.00
11660	11.60
11662	5.00
11663	0.67
11665	2.00
11666	3.00
11667	16.00
11668	21.00
11669	1.33
11671	8.00
11673	6.43
11677	3.00
11678	8.14
1168	0.00
11683	3.38
11684	8.50
11685	11.88
11686	4.50
11688	12.00
11689	4.00
11691	11.00
11695	12.00
11698	3.14
11700	4.00
11702	3.80
11703	6.00
11704	17.00
11705	1.00
11710	2.00
11715	0.00
11717	21.00
11718	0.00
1172	20.50
11720	13.27
11721	1.00
11723	9.00
11724	10.00
11728	21.50
11729	8.50
11732	4.00
11734	19.00
11735	7.50
11736	1.00
11741	7.00
11742	4.47
11744	18.00
11748	5.18
11752	13.00
11753	4.47
11754	1.00
11755	4.50
11760	3.33
11762	9.00
11771	3.00
11773	2.00
11776	5.08
11777	15.00
11779	4.33
11780	15.00
11781	4.75
11782	9.67
11783	5.00
11785	1.00
11787	6.00
11788	6.00
1179	8.00
11790	4.00
11792	7.00
11793	5.83
11794	13.00
11796	2.38
11797	8.82
11803	6.00
11808	4.00
11809	3.00
11810	7.67
11813	2.00
11814	8.68
11817	0.00
11819	8.50
11821	10.00
11822	16.00
11824	5.39
11825	3.50
11827	12.75
1183	4.25
11831	5.00
11832	12.00
11835	15.00
11839	15.11
1184	2.60
11841	1.00
11848	9.17
11850	1.00
11856	7.00
11858	8.67
11859	0.00
11860	2.95
11864	8.50
11865	0.00
11868	13.75
11869	3.50
11870	3.00
11873	3.25
11877	18.00
11879	3.00
1188	7.00
11882	29.00
11884	12.00
11887	2.00
11890	5.00
11895	8.00
11897	10.00
11904	34.00
11905	7.67
11907	5.75
11909	0.00
11910	5.00
11912	6.12
11916	2.20
11917	3.00
11919	13.00
11920	10.00
11923	6.20
11925	1.00
11938	2.00
11939	0.00
11940	4.67
11941	6.00
11942	2.00
11946	8.50
11947	4.00
11948	24.00
1195	11.67
11950	11.67
11951	12.38
11952	13.00
11954	2.00
11958	0.54
11959	3.93
11960	5.00
11963	13.00
11964	8.33
11965	22.00
11967	0.00
11968	5.00
1197	5.33
11974	5.33
11975	3.00
11976	0.00
11978	8.00
11981	40.00
11982	13.00
11983	4.42
11985	1.00
11994	5.00
11995	1.00
11997	3.75
1200	24.00
12001	5.00
12002	1.00
12007	5.25
1201	8.00
12017	9.00
12018	0.00
12019	17.00
12024	1.00
12029	6.67
12032	21.50
12034	8.54
1204	11.00
12042	17.50
12045	0.00
12047	0.00
12049	5.29
12051	6.00
12052	2.50
12055	0.00
12060	25.00
12068	7.00
12071	15.00
12072	11.00
12074	17.00
12075	4.25
12078	20.00
1208	7.00
12080	4.30
12082	6.50
12087	0.00
12088	1.00
12090	3.00
12091	27.00
12094	27.00
12095	3.00
12096	11.40
12097	11.90
12098	13.83
1210	1.00
12104	8.00
12105	1.00
12106	12.00
12109	4.67
1211	22.00
12110	15.67
12112	0.00
12113	8.17
12114	3.33
12118	2.75
12123	5.67
12124	24.00
12125	7.00
12126	10.00
12127	5.67
12128	2.00
12129	6.60
12134	28.00
12135	8.00
12137	17.25
12138	16.00
12140	4.50
12141	10.00
12143	16.50
12145	12.44
12147	4.00
12152	6.67
1216	1.00
12160	16.50
12163	5.50
12167	9.00
1217	15.11
12171	15.00
12173	1.00
12174	0.00
12176	5.33
12180	4.00
12181	8.00
12182	5.67
12183	2.00
12188	8.00
1219	5.00
12191	23.00
12192	0.00
12196	18.00
122	27.00
12202	4.00
12204	15.00
12206	11.50
12212	3.00
12213	3.50
12214	7.00
12215	17.25
12217	3.38
1222	15.67
12230	20.00
12231	4.50
12235	5.00
12236	11.80
12240	9.00
12242	14.00
12247	0.00
12248	14.00
1225	4.70
12253	12.80
12254	17.00
12255	14.17
12256	6.80
12259	13.00
1226	3.74
12260	3.67
12266	8.00
1227	3.00
12273	0.00
12274	10.33
12279	1.00
1228	6.75
12283	6.00
12286	13.53
12287	15.36
12288	25.00
12289	20.00
1229	12.33
12290	2.00
12293	19.33
12294	4.00
12297	1.50
12299	4.00
12303	4.75
12305	17.00
12306	10.00
12310	9.53
12312	1.00
12314	8.00
12315	3.67
12316	14.00
12317	4.25
12318	4.25
12319	3.80
12322	6.00
12327	8.25
12328	1.50
12329	21.50
12330	3.00
12331	5.35
12332	3.20
12333	11.00
12339	10.00
12341	13.75
12343	3.00
12344	23.00
12346	4.00
12347	6.00
12349	14.67
1235	11.00
12352	4.00
12356	2.00
12357	6.00
12359	1.00
12362	9.40
12363	7.00
12365	5.91
12366	7.00
12367	5.35
12369	0.00
1237	8.50
12370	6.00
12372	12.50
12373	0.33
12374	13.14
12375	15.00
12379	20.00
1238	20.00
12386	2.50
12389	28.00
12399	7.00
124	0.00
1240	11.50
12403	12.00
12404	8.00
12407	5.00
12414	9.50
12418	8.42
1242	11.25
12420	9.28
12423	2.00
12429	0.17
12432	20.67
12436	2.00
12437	4.10
12439	18.67
12443	8.40
12445	0.00
12449	6.50
1245	3.00
12451	19.00
12453	4.00
12454	10.71
12458	6.00
12460	23.00
12461	17.00
12462	7.86
12474	6.50
12478	5.00
12480	6.33
12483	3.88
12486	25.00
12488	3.00
12489	11.00
12491	0.00
12492	4.00
12493	14.25
12498	4.00
12499	7.00
12500	1.00
12502	22.00
12507	9.00
1251	4.00
12511	7.00
12513	14.00
12515	20.00
12517	1.00
12519	0.00
12521	4.00
12523	23.00
12526	7.50
12527	4.80
12538	16.50
1254	14.50
12540	5.00
12546	4.67
12547	8.00
12550	5.39
12551	16.50
12554	4.25
12556	8.00
12557	1.00
12560	0.00
12562	3.00
12566	21.00
12575	4.75
12576	21.00
12577	8.00
12579	7.00
12583	18.00
12584	1.00
12585	9.38
12586	23.00
12587	2.00
12589	11.50
12591	7.10
12593	17.00
12594	7.50
12596	6.25
12597	9.12
12598	3.00
12604	25.00
12608	24.00
12609	8.00
1261	10.50
12613	7.00
12614	1.00
12615	0.00
12616	4.64
1262	1.00
12622	4.00
12625	9.30
1263	0.50
12632	1.00
12635	9.00
12637	7.00
12639	26.00
1264	8.50
12644	12.50
12647	14.50
1265	2.25
12650	8.00
12654	8.00
12657	13.00
12658	7.00
1266	0.00
12663	4.50
12666	5.00
12668	15.00
12670	34.00
12679	0.75
1268	4.00
12680	11.50
12683	13.37
12684	15.00
12688	5.00
1269	9.00
12691	3.00
12694	6.00
12699	22.00
1270	10.00
12702	3.20
12703	8.50
12705	2.67
12707	7.00
12717	7.00
12725	3.93
12726	19.69
12728	6.67
12729	6.33
12736	17.00
12738	5.00
12741	4.72
12744	8.00
12747	5.00
12750	2.00
12751	2.33
12753	10.96
12758	16.00
12762	0.00
12764	17.00
12766	2.00
12767	11.00
12769	19.00
1277	8.00
12774	1.00
12779	1.36
1278	0.00
12780	12.00
12785	4.78
12787	8.20
12789	13.00
12790	0.00
12796	9.00
12798	7.50
12799	11.00
12802	16.67
12803	8.00
12804	10.00
12806	1.50
12807	3.33
12808	4.00
12809	5.75
1281	7.00
12813	4.00
12815	38.33
12818	22.00
12819	15.00
12820	6.75
12821	14.31
12823	11.00
12824	8.00
12825	4.33
12830	1.00
12833	26.75
1284	29.00
12840	0.00
12841	18.00
12845	7.40
12847	7.00
12851	3.50
12852	6.96
12854	2.00
12855	5.38
12856	0.00
12857	4.00
12858	9.50
12859	14.00
12863	4.67
12866	13.00
12872	28.00
12874	5.00
12875	0.00
12877	1.00
12878	5.00
12879	6.00
12880	7.86
12888	3.77
12889	23.00
1289	10.50
12891	6.00
12892	16.00
12893	4.77
12894	9.00
12895	22.67
12897	5.00
12901	8.00
12904	9.00
12907	1.73
12909	6.00
1291	11.00
12913	11.50
12916	24.40
1292	16.50
12922	0.00
12926	14.00
12927	12.50
1293	18.33
12936	2.50
1295	3.00
12950	25.00
12951	6.00
12952	7.00
12955	5.00
12961	10.77
12962	0.00
12965	4.50
12966	26.50
12967	2.50
12968	3.00
12969	10.00
12970	0.00
12974	2.75
12977	14.00
12980	4.50
12981	8.00
12984	13.11
12992	11.39
12993	12.78
12995	6.00
12997	4.33
13000	12.00
13001	6.00
13002	2.00
13004	0.00
13005	13.50
13006	9.00
13007	5.67
13008	12.24
13009	7.00
13013	22.00
13014	0.00
13015	9.90
1302	13.00
13020	16.25
13021	3.00
13023	12.67
13027	0.00
13029	0.00
13033	1.00
13039	2.00
1304	26.00
13042	6.60
13044	0.00
13045	1.00
13047	5.75
13048	3.50
13049	5.33
13051	0.00
13054	11.64
13056	12.85
13058	29.00
13062	7.00
13063	2.50
13066	18.50
13069	7.00
1307	5.00
13072	19.00
13073	8.00
13077	11.50
1308	1.00
13086	8.00
13090	12.00
13091	5.00
13092	0.50
13094	9.00
13096	4.00
13097	7.00
131	8.50
1310	5.00
13100	0.00
13101	11.00
13108	4.00
1311	13.31
13111	23.00
13112	7.00
13113	0.00
13114	13.50
13117	3.00
13118	15.00
13119	15.00
13122	0.00
13124	5.00
13127	8.20
13128	11.00
13135	19.00
13136	2.00
13139	7.00
1314	4.33
13145	2.00
13147	13.00
13148	6.00
13149	1.00
1315	11.00
13157	1.00
13158	4.00
13159	25.00
1316	4.00
13161	3.33
13162	8.33
13163	4.11
13165	17.52
13167	1.00
13169	12.00
13171	0.00
13179	4.50
13180	12.00
13184	2.25
13185	0.00
13188	5.50
1319	1.00
13195	3.00
13196	8.00
13197	3.00
13198	15.50
13201	20.00
13202	4.00
13203	5.00
13206	11.67
13213	3.00
13218	6.00
13219	0.00
1322	5.00
13220	3.00
13221	18.00
13232	9.00
13233	18.60
13235	0.00
13237	11.50
13240	10.00
13241	5.42
13242	8.00
13245	3.50
13250	9.50
13251	6.00
13253	9.89
13257	8.00
13259	3.00
13261	7.60
13265	5.00
13266	13.67
13270	10.50
13273	3.00
13275	4.00
13285	6.17
13286	5.75
13289	2.00
1329	20.00
13290	16.50
13291	5.50
13292	0.00
13294	45.00
13295	4.23
13299	1.00
133	10.00
13304	5.88
13306	14.00
13310	26.00
13312	1.50
13317	18.00
13324	18.20
13326	8.00
13328	11.00
13333	12.00
13334	1.00
13338	6.00
1334	21.00
13342	6.50
1335	9.00
13353	1.00
13362	3.00
13363	7.25
13366	2.64
13368	14.60
13369	7.00
13371	3.75
13373	26.00
13374	8.46
13376	4.94
13379	2.00
1338	7.00
13381	5.00
13386	3.33
13389	4.67
1339	29.00
13390	13.00
13395	6.00
13396	4.85
13397	16.00
13398	0.67
1340	0.00
13402	4.33
13405	13.66
13408	5.33
13411	0.00
13412	11.00
13413	9.88
13414	10.00
13415	0.00
13418	8.00
13419	11.71
1342	2.14
13421	0.00
13422	0.00
13423	7.80
13425	1.00
13436	19.00
13438	0.00
13439	6.75
1344	0.75
13441	0.74
13443	15.11
13445	0.00
13446	4.00
1345	10.50
13450	0.51
13452	7.00
13453	2.00
13454	9.00
13457	12.50
13458	22.00
1346	17.00
13460	8.00
13461	8.00
13463	11.00
13467	22.50
13469	3.25
13471	15.40
13473	21.00
13476	0.00
13477	6.50
13479	15.00
13482	0.00
13486	4.00
13489	9.50
13490	10.16
13491	1.00
13492	15.00
13494	6.00
13495	13.50
13500	3.00
13501	28.00
13505	1.00
13510	5.48
13511	5.67
13516	1.50
13517	8.00
13518	6.67
13519	2.00
13521	4.00
13522	15.00
13526	2.75
13527	4.83
13529	12.71
13531	0.00
13533	4.20
13539	8.00
13542	3.00
13543	15.92
13544	21.00
13551	11.50
13558	5.00
13559	9.50
13560	17.80
13563	3.24
13564	3.00
13565	19.17
13568	22.00
1357	2.00
13571	22.00
13573	12.00
13574	2.33
13576	6.00
13578	6.00
1358	6.00
13580	24.00
13584	7.00
13585	0.00
13588	27.00
13593	21.00
13598	3.00
13601	28.00
13603	11.00
13606	4.33
13607	2.00
13613	3.40
13616	11.87
13618	4.00
13619	5.00
1362	3.33
13620	6.00
13623	8.00
13625	7.00
13628	11.25
13629	25.00
13633	21.00
13637	10.50
13638	17.00
1364	0.00
13644	4.00
13645	7.00
13650	10.00
13652	14.00
13654	15.00
13657	21.00
13658	8.00
13661	18.00
13663	5.42
13665	4.83
13667	1.00
13677	0.00
13680	21.00
13683	6.00
13684	10.10
13685	28.00
13686	0.00
13689	3.67
13691	2.00
13692	6.67
13693	9.00
13694	1.00
13695	7.00
13704	8.26
13706	2.00
13712	7.00
13713	0.00
13715	5.77
13718	8.00
1372	24.00
13720	5.00
13722	5.00
13725	4.00
13727	14.00
13728	4.79
13734	25.00
13739	4.90
13747	21.00
1375	11.75
13750	0.00
13753	10.00
13754	4.80
13758	4.89
1376	2.89
13761	3.62
13763	12.00
13767	5.00
13768	6.00
13770	19.00
13771	11.50
13773	2.00
13775	0.00
13776	0.00
13779	9.80
13782	8.50
13786	5.00
13787	0.00
13793	9.57
13794	17.00
138	19.00
1380	4.00
13800	4.67
13801	57.00
13802	2.75
13806	0.63
13808	14.00
13810	12.50
13811	0.00
13816	1.92
13817	7.50
13818	8.78
1382	1.50
13820	0.00
13822	1.00
13823	29.00
13825	9.60
13827	5.00
13830	0.00
13832	7.00
13835	2.20
13837	15.00
1384	9.33
13845	1.00
13847	1.00
13850	3.00
13853	4.00
13857	10.92
13858	4.29
1386	9.45
13860	13.00
13864	11.00
13865	28.00
13872	6.50
13873	0.00
13876	2.25
13877	9.00
13878	10.43
13880	3.60
13883	2.50
13884	8.25
13886	13.00
13892	1.00
13894	12.40
13897	6.50
13898	11.00
13900	13.67
13903	21.62
13904	3.00
13905	5.64
13906	17.80
13908	6.50
13909	5.50
13915	0.00
13916	14.15
13918	16.00
1392	5.67
13922	4.32
13924	11.00
13928	8.00
13929	3.10
13930	13.00
13941	13.00
13958	5.84
13959	2.50
1396	6.00
13961	10.00
13967	5.00
13969	5.33
13971	8.00
13972	25.00
13974	3.50
13978	13.00
1398	0.00
13981	7.00
13992	15.00
13994	6.00
13995	1.67
13996	20.00
1400	2.67
14000	10.67
14004	5.00
14006	9.50
14008	21.20
14009	8.00
1401	10.75
14017	10.60
14018	4.00
14019	7.50
14028	0.00
14031	8.90
14033	2.41
14038	3.50
14039	9.67
1404	13.00
14042	0.00
14043	0.00
1409	6.00
1412	5.11
1414	3.12
1417	0.00
142	7.50
1422	1.00
1424	28.00
1429	2.00
1432	6.00
1433	17.67
1435	9.75
1437	15.00
144	18.00
1441	9.50
1442	5.00
1447	8.12
145	6.00
1451	5.71
1452	11.00
1456	2.00
1460	15.86
1461	5.25
1462	13.00
1463	6.50
1464	3.00
1465	7.00
1466	1.20
1468	5.32
1469	22.00
1471	7.67
1472	7.80
1476	3.57
148	1.50
1480	13.60
1482	11.00
1483	23.50
1485	2.00
1489	2.50
1493	4.33
1494	12.00
1495	17.29
1498	9.00
15	0.00
150	6.33
1501	11.00
1503	24.00
1505	7.11
1508	0.00
1511	16.00
1512	17.50
1519	25.00
1520	0.00
1523	21.00
153	3.50
1531	5.18
1532	13.53
1533	14.40
1539	10.00
1541	14.00
1544	7.00
1548	11.00
1553	17.86
1556	1.33
1558	9.00
1559	3.50
1560	5.40
1561	6.70
1563	5.03
1564	6.00
1565	7.00
1567	4.50
157	4.00
1571	2.00
1576	0.00
1579	4.85
1592	0.00
1593	6.55
1596	13.00
1599	21.00
160	3.80
1600	6.00
1603	2.00
1609	6.00
161	15.00
1610	20.50
1611	14.00
1613	8.87
1614	1.00
1615	7.00
1616	7.65
1617	12.00
162	8.62
1620	8.60
1624	4.00
1625	0.00
1627	4.60
1629	6.00
163	2.00
1630	7.00
1633	3.38
1635	1.00
1636	6.00
1637	0.00
164	11.75
1643	25.00
1645	3.30
1646	1.00
1647	10.33
165	4.12
1656	3.00
1657	14.00
1659	6.67
166	25.00
1663	20.00
1667	10.00
1668	13.50
1669	14.00
1670	3.00
1677	9.00
1680	3.71
1683	4.86
1684	7.00
1687	0.00
1688	29.00
1689	0.00
1693	28.00
1694	6.00
1695	15.43
1699	2.00
17	14.79
1700	4.50
1701	13.00
1702	9.00
1703	4.67
1704	16.00
1706	0.00
1707	15.00
1708	5.18
1712	4.00
1713	3.00
1714	0.00
1720	16.67
1722	2.00
1723	5.00
1725	5.00
1727	0.00
1729	6.00
1732	6.00
1735	3.67
1738	2.33
1739	3.00
174	2.50
1750	14.50
1751	4.50
1752	9.50
1755	28.00
1757	5.50
176	2.00
1760	8.67
1761	1.00
1763	17.00
1764	7.00
1765	0.33
1767	8.08
1769	15.00
1771	8.00
1772	5.20
1773	4.00
1774	14.00
1777	0.00
1779	9.50
1785	11.00
1786	5.50
1787	10.00
1789	11.31
179	6.29
1791	9.67
1793	3.00
1794	6.00
1797	16.00
1799	4.60
1802	0.00
1806	8.00
1807	11.56
1808	20.85
181	26.00
1810	2.00
1811	4.86
1815	0.00
1816	0.00
1817	3.33
182	19.00
1823	5.00
1827	7.00
1828	0.00
1829	0.00
1835	17.00
1839	19.00
184	2.55
1840	21.50
1841	0.00
1843	7.50
1845	15.00
1846	9.67
185	11.00
1850	15.75
1851	8.00
1854	4.00
1855	23.50
1861	3.00
1864	21.00
1865	14.00
187	10.00
1870	1.50
1871	14.00
1873	0.00
188	12.00
1882	9.00
1883	17.00
1886	0.00
1889	8.00
1892	6.00
1893	6.00
1895	0.17
1899	4.00
190	6.71
1901	0.33
1903	9.00
1908	11.00
1911	3.00
1915	13.00
1916	5.00
1918	23.00
1920	18.00
1923	6.00
1924	3.00
1926	2.00
1931	6.00
1932	0.50
1933	11.00
1935	0.00
1944	6.50
1949	6.00
1951	0.50
1952	1.00
1953	12.00
1954	6.00
1960	7.00
1962	21.00
1964	11.00
1967	4.00
1968	13.00
1971	7.50
1973	4.00
1975	12.50
1976	10.00
1979	4.69
1980	7.00
1981	7.00
1983	9.00
1985	18.33
